id,nombre,slug,categoria,subcategoria,facebook,instagram,whatsapp,messenger,telefono,correo,sitio_web,ciudad,estado,pais,direccion,latitud,longitud,descripcion,horario,score_comercial,estado_comercial,origen,archivo_origen,fecha_creacion,ultima_actualizacion,observaciones
SB-REST-AUD-FC9CB767,Club de nutrición Blessing of Good,club-de-nutricion-blessing-of-good-tuxtla-gutierrez,Cafetería,Cafetería,,,+529617121793,,+529617121793,,https://tarjefy.com/cafeteria-nutricional,Tuxtla Gutiérrez,Chiapas,México,"Calle infiernillo, Malpaso, 29019 Tuxtla Gutiérrez, Chis., México",,,,"sábado: 7:30 AM to 3 PM, 7 to 9 PM | domingo: 8 AM to 2 PM | lunes: 7:30 AM to 3 PM, 6:30 to 9 PM | martes: 7:30 AM to 3 PM, 6:30 to 9 PM | miércoles: 7:30 AM to 3 PM, 6:30 to 9 PM | jueves: 7:30 AM to 3 PM, 6:30 to 9 PM | viernes: 7:30 AM to 3 PM, 6:30 to 9 PM",55,Listo para Contacto,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.775156,2026-08-05T02:41:55.775156,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-D2C070D5,Club de nutrición Blessing of Good,club-de-nutricion-blessing-of-good-tuxtla-gutierrez,Cafetería,Cafetería,,,+5296171217930,,+5296171217930,,https://tarjefy.com/cafeteria-nutricional,Tuxtla Gutiérrez,Chiapas,México,"Calle infiernillo, Malpaso, 29019 Tuxtla Gutiérrez, Chis., México",,,,"sábado: 7:30 AM to 3 PM, 7 to 9 PM | domingo: 8 AM to 2 PM | lunes: 7:30 AM to 3 PM, 6:30 to 9 PM | martes: 7:30 AM to 3 PM, 6:30 to 9 PM | miércoles: 7:30 AM to 3 PM, 6:30 to 9 PM | jueves: 7:30 AM to 3 PM, 6:30 to 9 PM | viernes: 7:30 AM to 3 PM, 6:30 to 9 PM",55,Listo para Contacto,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.345168,2026-08-05T02:41:56.345168,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-EFC886F5,Club de nutrición Fridda Patricia,club-de-nutricion-fridda-patricia-tuxtla-gutierrez,Cafetería,Cafetería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"5a Pte. Nte. Y calle Jazmín, Potinaspak, 29016 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv",2026-08-05T02:41:55.756864,2026-08-05T02:41:55.756864,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-DFEA9891,Club EL AMIGO,club-el-amigo-tuxtla-gutierrez,Cafetería,Cafetería,,,+529614627840,,+529614627840,,,Tuxtla Gutiérrez,Chiapas,México,"Pichucalco 375, Los Manguitos, 29010 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 9:30 PM | domingo: 8 AM to 9:30 PM | lunes: 8 AM to 9:30 PM | martes: 8 AM to 9:30 PM | miércoles: 8 AM to 9:30 PM | jueves: 8 AM to 9:30 PM | viernes: 8 AM to 9:30 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.774605,2026-08-05T02:41:55.774605,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-AEA64CBE,Club EL AMIGO,club-el-amigo-tuxtla-gutierrez,Cafetería,Cafetería,,,+5296146278400,,+5296146278400,,,Tuxtla Gutiérrez,Chiapas,México,"Pichucalco 375, Los Manguitos, 29010 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 9:30 PM | domingo: 8 AM to 9:30 PM | lunes: 8 AM to 9:30 PM | martes: 8 AM to 9:30 PM | miércoles: 8 AM to 9:30 PM | jueves: 8 AM to 9:30 PM | viernes: 8 AM to 9:30 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.340078,2026-08-05T02:41:56.340078,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-58D08AE0,Club Nutrición Nutri Fit,club-nutricion-nutri-fit-tuxtla-gutierrez,Cafetería,Cafetería,,,+529611140011,,+529611140011,,,Tuxtla Gutiérrez,Chiapas,México,"Tercera Ote. Sur 370, Estrada, 29017 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7:30 AM to 9 PM | domingo: Cerrado | lunes: 7:30 AM to 9 PM | martes: 7:30 AM to 9 PM | miércoles: 7:30 AM to 9 PM | jueves: 7:30 AM to 9 PM | viernes: 7:30 AM to 9 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.741993,2026-08-05T02:41:55.741993,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-7B6E0F90,Club Nutrición Nutri Fit,club-nutricion-nutri-fit-tuxtla-gutierrez,Cafetería,Cafetería,,,+5296111400110,,+5296111400110,,,Tuxtla Gutiérrez,Chiapas,México,"Tercera Ote. Sur 370, Estrada, 29017 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7:30 AM to 9 PM | domingo: Cerrado | lunes: 7:30 AM to 9 PM | martes: 7:30 AM to 9 PM | miércoles: 7:30 AM to 9 PM | jueves: 7:30 AM to 9 PM | viernes: 7:30 AM to 9 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.323728,2026-08-05T02:41:56.323728,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-1952EE49,CLUD DULCE COMPLEMENTO,clud-dulce-complemento-tuxtla-gutierrez,Cafetería,Cafetería,,,+529611281637,,+529611281637,,,Tuxtla Gutiérrez,Chiapas,México,"5a Pte. Nte. 250, Adonahi, 29016 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7:15 AM to 1:30 PM | domingo: Cerrado | lunes: 7:15 AM to 1:30 PM | martes: 7:15 AM to 1:30 PM | miércoles: 7:15 AM to 1:30 PM | jueves: 7:15 AM to 1:30 PM | viernes: 7:15 AM to 1:30 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.718792,2026-08-05T02:41:55.718792,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-B4D89176,CLUD DULCE COMPLEMENTO,clud-dulce-complemento-tuxtla-gutierrez,Cafetería,Cafetería,,,+5296112816370,,+5296112816370,,,Tuxtla Gutiérrez,Chiapas,México,"5a Pte. Nte. 250, Adonahi, 29016 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7:15 AM to 1:30 PM | domingo: Cerrado | lunes: 7:15 AM to 1:30 PM | martes: 7:15 AM to 1:30 PM | miércoles: 7:15 AM to 1:30 PM | jueves: 7:15 AM to 1:30 PM | viernes: 7:15 AM to 1:30 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.320490,2026-08-05T02:41:56.320490,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-74EDF904,Cochitortas,cochitortas-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529616110953,,+529616110953,,http://www.cochitortas.com/,Tuxtla Gutiérrez,Chiapas,México,"9a Avenida, Norte Oriente 737, Las Delicias, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 9 AM to 6 PM | domingo: 10 AM to 6 PM | lunes: 9 AM to 6 PM | martes: Cerrado | miércoles: 9 AM to 6 PM | jueves: 9 AM to 6 PM | viernes: 9 AM to 6 PM,55,Listo para Contacto,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-12-01-699.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.550187,2026-08-05T02:41:55.550187,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-12-01-699.csv
SB-REST-AUD-155D15EF,Cochitortas,cochitortas-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296161109530,,+5296161109530,,http://www.cochitortas.com/,Tuxtla Gutiérrez,Chiapas,México,"9a Avenida, Norte Oriente 737, Las Delicias, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 9 AM to 6 PM | domingo: 10 AM to 6 PM | lunes: 9 AM to 6 PM | martes: Cerrado | miércoles: 9 AM to 6 PM | jueves: 9 AM to 6 PM | viernes: 9 AM to 6 PM,55,Listo para Contacto,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.162674,2026-08-05T02:41:56.162674,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-442D729D,"Cocina ""La Chiapaneca""",cocina-la-chiapaneca-tuxtla-gutierrez,Postres & Repostería,Panadería,,,+529612358110,,+529612358110,,,Tuxtla Gutiérrez,Chiapas,México,"30540, Calle 5a. Pte. Sur 317B, El Cerrito, Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.507383,2026-08-05T02:41:55.507383,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv
SB-REST-AUD-69C3C70F,"Cocina ""La Chiapaneca""",cocina-la-chiapaneca-tuxtla-gutierrez,Postres & Repostería,Panadería,,,+5296123581100,,+5296123581100,,,Tuxtla Gutiérrez,Chiapas,México,"30540, Calle 5a. Pte. Sur 317B, El Cerrito, Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.366514,2026-08-05T02:41:56.366514,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-0D0F38B7,"Cocina ""La Terraza""",cocina-la-terraza-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529616037847,,+529616037847,,,Tuxtla Gutiérrez,Chiapas,México,"Carr. Villaflores 1505, Lomas del Venado, 29080 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv",2026-08-05T02:41:56.060342,2026-08-05T02:41:56.060342,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv
SB-REST-AUD-EF6D76B7,"Cocina ""La Terraza""",cocina-la-terraza-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296160378470,,+5296160378470,,,Tuxtla Gutiérrez,Chiapas,México,"Carr. Villaflores 1505, Lomas del Venado, 29080 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.368565,2026-08-05T02:41:56.368565,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-3F63F8F6,Cocina Alebrijes | Tuxtla Gutiérrez,cocina-alebrijes-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/alebrijescenaduriatuxtla,,,https://m.me/alebrijescenaduriatuxtla,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Audited Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx [Sheet],2026-08-05T02:41:52.904325,2026-08-05T02:41:52.904325,Ingestado y auditado desde Base_Restaurantes_StreetBoss_V2.xlsx [Sheet]
SB-REST-AUD-A9384D1B,"Cocina de Mar ""El Shaddai''",cocina-de-mar-el-shaddai-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529612359268,,+529612359268,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 8a. Sur Pte. 330, El Calvario, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 4 PM | domingo: 8 AM to 4 PM | lunes: 8 AM to 4 PM | martes: 8 AM to 4 PM | miércoles: 8 AM to 4 PM | jueves: 8 AM to 4 PM | viernes: 8 AM to 4 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-05-47-215.csv",2026-08-05T02:41:55.381810,2026-08-05T02:41:55.381810,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-05-47-215.csv
SB-REST-AUD-B602F957,"Cocina de Mar ""El Shaddai''",cocina-de-mar-el-shaddai-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296123592680,,+5296123592680,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 8a. Sur Pte. 330, El Calvario, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 4 PM | domingo: 8 AM to 4 PM | lunes: 8 AM to 4 PM | martes: 8 AM to 4 PM | miércoles: 8 AM to 4 PM | jueves: 8 AM to 4 PM | viernes: 8 AM to 4 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.323050,2026-08-05T02:41:56.323050,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-18F4BDA5,"Cocina Económica ""Los Gemelos""",cocina-economica-los-gemelos-tuxtla-gutierrez,Restaurante,Restaurante General,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Distrito Federal, Popular, 29089 Tuxtla Gutiérrez, Chis., México",,,,sábado: 9 AM to 3 PM | domingo: Cerrado | lunes: 9 AM to 3 PM | martes: 9 AM to 3 PM | miércoles: 9 AM to 3 PM | jueves: 9 AM to 3 PM | viernes: 9 AM to 3 PM,15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, dataset_crawler-google-places_2026-08-01_08-12-01-699.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:55.552908,2026-08-05T02:41:55.552908,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-12-01-699.csv
SB-REST-AUD-073DF635,"Cocina Economica ""Tia Carmita""",cocina-economica-tia-carmita-tuxtla-gutierrez,Restaurante,Restaurante General,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"C. 15 de Mayo 47, Bienestar Soc, 29077 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, dataset_crawler-google-places_2026-08-01_08-12-01-699.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:55.555366,2026-08-05T02:41:55.555366,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-12-01-699.csv
SB-REST-AUD-33178DFE,Cocina Económica D' Paloma,cocina-economica-d-paloma-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529611960873,,+529611960873,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 1a. Sur Ote. 567, Asamblea de barrio, San Roque, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8:30 AM to 6 PM | domingo: Cerrado | lunes: 8:30 AM to 6 PM | martes: 8:30 AM to 6 PM | miércoles: 8:30 AM to 6 PM | jueves: 8:30 AM to 6 PM | viernes: 8:30 AM to 6 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-12-01-699.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.552031,2026-08-05T02:41:55.552031,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-12-01-699.csv
SB-REST-AUD-15AB12A7,Cocina Económica D' Paloma,cocina-economica-d-paloma-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296119608730,,+5296119608730,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 1a. Sur Ote. 567, Asamblea de barrio, San Roque, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8:30 AM to 6 PM | domingo: Cerrado | lunes: 8:30 AM to 6 PM | martes: 8:30 AM to 6 PM | miércoles: 8:30 AM to 6 PM | jueves: 8:30 AM to 6 PM | viernes: 8:30 AM to 6 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.186474,2026-08-05T02:41:56.186474,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-DF31B8B5,Cocina económica el porton,cocina-economica-el-porton-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529616127498,,+529616127498,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 2a. Sur Ote. 1418, Tzocotumbak, 29073 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 2 PM | domingo: Cerrado | lunes: 8 AM to 4 PM | martes: 8 AM to 4 PM | miércoles: 8 AM to 4 PM | jueves: 8 AM to 4 PM | viernes: 8 AM to 4 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.492384,2026-08-05T02:41:55.492384,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv
SB-REST-AUD-7DCB48D8,Cocina económica el porton,cocina-economica-el-porton-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296161274980,,+5296161274980,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 2a. Sur Ote. 1418, Tzocotumbak, 29073 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 2 PM | domingo: Cerrado | lunes: 8 AM to 4 PM | martes: 8 AM to 4 PM | miércoles: 8 AM to 4 PM | jueves: 8 AM to 4 PM | viernes: 8 AM to 4 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.323617,2026-08-05T02:41:56.323617,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-12127B46,Cocina Económica Karla,cocina-economica-karla-tuxtla-gutierrez,Restaurante,Restaurante General,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 1a Nte. Ote. 955, Granja Urcil, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 9 AM to 5 PM | domingo: Cerrado | lunes: 9 AM to 5 PM | martes: 9 AM to 5 PM | miércoles: 9 AM to 5 PM | jueves: 9 AM to 5 PM | viernes: 9 AM to 5 PM,15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, dataset_crawler-google-places_2026-08-01_08-12-01-699.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:55.551764,2026-08-05T02:41:55.551764,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-12-01-699.csv
SB-REST-AUD-5C0E60ED,Cocina Económica México Lindo y que Rico,cocina-economica-mexico-lindo-y-que-rico-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529616074151,,+529616074151,,,Tuxtla Gutiérrez,Chiapas,México,"Av 8ᵃ Nte Pte 774, Colón, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 5 PM | domingo: Cerrado | lunes: 8 AM to 5 PM | martes: 8 AM to 5 PM | miércoles: 8 AM to 5 PM | jueves: 8 AM to 5 PM | viernes: 8 AM to 5 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-12-01-699.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.554841,2026-08-05T02:41:55.554841,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-12-01-699.csv
SB-REST-AUD-6DFDDAA0,Cocina Económica México Lindo y que Rico,cocina-economica-mexico-lindo-y-que-rico-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296160741510,,+5296160741510,,,Tuxtla Gutiérrez,Chiapas,México,"Av 8ᵃ Nte Pte 774, Colón, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 5 PM | domingo: Cerrado | lunes: 8 AM to 5 PM | martes: 8 AM to 5 PM | miércoles: 8 AM to 5 PM | jueves: 8 AM to 5 PM | viernes: 8 AM to 5 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.334182,2026-08-05T02:41:56.334182,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-D79F887C,Cocina Económica y Cenaduría ''San Martín Caballero'',cocina-economica-y-cenaduria-san-martin-caballero-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529611471255,,+529611471255,,,Tuxtla Gutiérrez,Chiapas,México,"Rosario 12, San Pedro Popular, 29039 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.485971,2026-08-05T02:41:55.485971,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv
SB-REST-AUD-E57C988D,Cocina Económica y Cenaduría ''San Martín Caballero'',cocina-economica-y-cenaduria-san-martin-caballero-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+5296114712550,,+5296114712550,,,Tuxtla Gutiérrez,Chiapas,México,"Rosario 12, San Pedro Popular, 29039 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.368696,2026-08-05T02:41:56.368696,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-7FC6B264,Cocina Joyonaqué Copoya,cocina-joyonaque-copoya-copoya,Restaurante,Restaurante General,,,+529616606445,,+529616606445,,,Copoya,Chiapas,México,"Primera Avenida Sur Ote. 255, Copoya, 29100 Copoya, Chis., México",,,,sábado: 8:30 AM to 6 PM | domingo: 8:30 AM to 6 PM | lunes: 8:30 AM to 6 PM | martes: 8:30 AM to 6 PM | miércoles: 8:30 AM to 6 PM | jueves: 8:30 AM to 6 PM | viernes: 8:30 AM to 6 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv",2026-08-05T02:41:55.839539,2026-08-05T02:41:55.839539,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
